,a(DDA.hoarding),a(DDA.neutral),a(HC.hoarding),a(HC.neutral),a_std,v(DDA.hoarding),v(DDA.neutral),v(HC.hoarding),v(HC.neutral),v_std,t(DDA.hoarding),t(DDA.neutral),t(HC.hoarding),t(HC.neutral),t_std,alpha(DDA.hoarding),alpha(DDA.neutral),alpha(HC.hoarding),alpha(HC.neutral),alpha_std,pos_alpha(DDA.hoarding),pos_alpha(DDA.neutral),pos_alpha(HC.hoarding),pos_alpha(HC.neutral),pos_alpha_std
22,1.7324355979143702,3.0023270444928816,1.443875242651762,2.278180153732275,0.4827660343855228,0.3615433823654204,5.0376311399291325,2.180901452600509,6.803637504277716,2.416317272033865,0.29496102642938105,0.16633637517281763,0.24445324971741433,0.128273006143626,0.08262298585800398,-1.2562464360365464,-8.0300117367211,-0.6440028075394426,-7.852544231016485,2.885980997788162,0.2394208395306296,-1.3480560401526318,2.1385662575893054,1.863787611714774,2.20620557681071
23,1.5340560541988622,3.534283012085624,1.4184830951180563,2.244664020784043,0.506938712359365,0.714573767814166,5.193585978474241,2.8678442104139736,6.300867280990354,2.276383061674968,0.3134845003226189,0.15226640668128227,0.23831560185449627,0.12724980869252717,0.07428888104269196,-0.9525246192766595,-8.493374533816171,0.36355517491935785,-7.80606190802769,2.9913409935336004,0.1658323019664691,-0.8471065507729743,2.100338573914773,1.792335665229056,2.174813702228798
24,1.6551247068479995,2.994439142745689,1.5067519165551697,2.3099139318846005,0.5838829931820455,1.3392588511664867,5.077870897688647,3.047530406971154,7.057163415183496,1.9830300701857662,0.30265135149064826,0.14650064889583397,0.22903593743736902,0.13798554136893618,0.07510487839044314,-1.5075734326253962,-8.289989245678015,0.9393892936861161,-8.808061157055613,3.3264684691811333,-0.40554520041435593,0.41133674344967947,2.5763038317117974,2.3339829580167026,2.2594351729169806
25,1.4333957348447144,3.6063152975711747,1.6341017356979717,2.4207514257620955,0.585609487743029,0.9831494644392182,6.429239706255321,2.422229375072964,6.582339784903314,2.293212733825521,0.3138314083416292,0.13546281710924998,0.21770957999080176,0.14066993223430097,0.07244362592586338,0.41624819354510295,-8.266571380956426,-0.17678051666654854,-8.36064908723308,3.3576671199245727,1.1451143172333733,-0.796055922606883,1.7544964075485057,1.8575341932640355,2.38474937668145
26,1.6632296525621815,3.1281559681932687,1.3605123158639563,2.415838000089107,0.489745571642082,1.6763959526987167,4.915073142082765,2.8410142076756117,6.444162540489254,2.223288349357578,0.31145061081562236,0.1671122319794944,0.25243520027401634,0.1349513517376602,0.07009023626289232,1.9676312213576923,-8.521758872224327,0.4789446921394854,-8.795800345993174,3.237657477855589,1.7946562071207275,-0.17377311443918117,2.1736670120607116,2.2769626280864603,2.0656197992050753
27,1.6898912291794819,3.3371919268837265,1.3864757730066728,2.3782139629167434,0.5884131299257808,1.3242537013531492,4.3329648337904585,2.5002973092100538,6.8594514460558536,1.9933935902025979,0.27970916647709737,0.14451634732381474,0.24023553650818996,0.140398649772237,0.0697227726398389,0.022368911328512063,-11.070742372400353,-1.063017057200518,-7.355374489887236,2.8683579913588573,1.54335957591247,0.006344260597947293,1.8837470653212975,1.8513668510573553,2.508549050113168
28,1.6301593849639373,3.0709163485734843,1.603015201297519,2.2477817264839963,0.5656741934374615,2.117180207798012,4.670705204627364,2.373468328526341,6.845280901939124,2.1407599110171622,0.2955998980720012,0.14345975756640336,0.24038688854656845,0.12911187644754585,0.06706208711717666,-2.2660605599486594,-8.701865168869801,-0.46277908605619444,-8.018834960540852,3.024888888893607,2.014152201185498,-0.39373598015658967,1.9569793766146744,1.9316516278190268,2.1887671086085665
29,1.7202139711046576,3.145992351609716,1.3627065979606503,2.2525577510801265,0.47706125471097205,1.7004983277782189,5.57639993457604,2.4827821979815186,6.7155580824205945,2.230878037880296,0.2855095451656743,0.1416914800546374,0.228779514187403,0.1354115754961268,0.06455555649997237,-0.9361721684245656,-8.815020781631523,-0.30293859894605907,-7.61934695958466,2.936343121929742,1.462522577809488,-2.780727123064437,0.9089883730551526,2.5685858664852153,2.50078370818427
30,1.4815749741310988,3.274725510095673,1.4914454287638952,2.25668902033221,0.5740926424907454,2.607133811763172,5.327369689297334,2.7546343599459537,6.496333804078682,1.9849793889549308,0.30144241979810016,0.18360670655399064,0.23063558619768063,0.14023949014042542,0.08286380575294351,-0.8198377306006615,-8.260024398236158,0.03403150543479494,-6.407599719276399,2.959751398815358,1.7444643025958426,-0.039213941185491735,1.7355930185482409,3.044641114217961,2.4929971042562737
31,1.418332801419711,3.524798805916826,1.4475975450076461,2.2950279908323648,0.49350550934621096,2.8056283051091975,3.8472606442736437,2.858166993000319,6.640900528325112,2.2447606377626173,0.29645441890311586,0.12274526661969841,0.23450462020500404,0.1258737152374107,0.06635591453062334,-1.499525287545712,-8.464142688482852,0.06001230052548878,-7.505212901416016,2.9790685096352023,3.334366629175341,0.3672399822542818,1.5554058255537428,3.1029514238427613,2.6041712868168725
32,1.4417665400441755,2.9302875176845964,1.521994919800231,2.3669352982628444,0.5925364289914732,1.4411254981973494,4.581488998446524,2.631045988851256,6.261490980928822,2.2427663451772357,0.3183632327793521,0.12408845456816094,0.23624512119944208,0.12856811186252004,0.07288830917045637,-1.094524790261045,-8.52320939964769,0.4781242479176179,-6.553416089056249,2.89722041928717,3.944097569263075,0.7115560312259325,1.128122736741608,2.6618895268585545,2.10517876069406
33,1.462597959832069,2.9394824792370446,1.4881432410156656,2.4492844463313173,0.5334876623809393,1.388224858058281,5.586173751302684,2.9814964295425006,6.739829628264014,2.228550487602895,0.3025852157788847,0.1496945222165081,0.2403868946355266,0.14025889935662497,0.07658742647118126,-1.6004901049504912,-7.710579796580503,-0.7773643223721054,-6.344305949164499,2.7314581220456047,4.067743007980469,1.8772454014512738,1.7658852101090212,2.3440123045440027,2.5154152794669056
34,1.4545865195092098,3.3684762270102455,1.439725127093046,2.4566463401726626,0.5520303875982734,1.4778271139235064,4.434630394968464,2.570956916449818,6.94985524882363,2.1447004776199274,0.2855788182398413,0.14110585245352553,0.2506765130102575,0.13810357358267633,0.07479928275574577,-2.4926283678861676,-8.371320711012707,-0.11576380185155394,-6.441504863895081,2.7211094707410703,4.696500117028175,-0.02630142884095099,1.9578921276191774,2.061601887161,2.54435759952803
35,1.8594546929672724,3.365158682642541,1.441102004876945,2.352144828225111,0.5389785704880508,1.7492146441910215,5.4924049209517065,2.518129904406671,6.0491499972965785,2.0388643163656304,0.2830225394793086,0.15782055244839294,0.2616345040943526,0.14073416025642266,0.07169291629727406,-1.092290243236487,-8.684591138051236,-0.533996965392364,-7.141540287958479,2.80293109298869,3.2079314728737267,-0.08475929082611161,1.967978914748704,2.2467045271963704,2.388259748663839
36,1.8339037771548927,3.392369124483883,1.4775927594064617,2.2810241433622003,0.5414257126469788,1.2587379456803278,4.506154586942112,2.551644160988022,6.567280887232453,2.2908491704849947,0.3170114969289061,0.1471087135769022,0.23416731587156403,0.15933764951494098,0.09334819443886944,0.26403213731701103,-8.303370342707353,-0.24377185787563985,-6.312898413449646,2.5618662207781617,3.0445573706317326,-1.0130349513207615,1.8200728087259623,1.9029477181196133,2.239397044417565
37,1.3554406067217568,3.646746299211749,1.5763436944177847,2.2767014851615714,0.5469670644110634,1.6465900224021228,5.491200477727096,2.9175607137956394,6.488337381935095,2.049846426821629,0.26641515241153074,0.12000508254141497,0.25170743046950933,0.15853499714883856,0.09347531824214014,0.4022647443030938,-8.534965579492402,-0.1972127107591911,-6.538809794791678,2.5317820862318428,1.844362477643569,0.32281931733721747,2.116756861109671,2.27950234706563,2.2238510533499762
38,1.612419656506059,2.9231972275212588,1.5695677206104919,2.280548983441545,0.5803840459680976,1.6411580327819764,4.580292803961411,2.4360939143064,6.131428956733177,2.406175553232608,0.3244378983762096,0.1319670855239629,0.2298469948418935,0.1463331747538731,0.09763751839044471,0.011114884789607204,-10.71415118517572,0.24874986632363444,-6.743328932181397,2.7454767964179254,3.658962474742246,-0.7650834227576715,1.7134829438712624,1.835070971609207,3.001246594146167
39,1.3184714543047007,2.654896481100584,1.50070238094226,2.4337864561653983,0.6108478110210604,0.7809443179386387,4.60666682629106,2.9475521130005893,6.275261868813379,2.3694046815121426,0.3246563145612715,0.13637588916953128,0.22709226875437358,0.145276865192972,0.08424439291376142,-0.02473078616618134,-10.896794062858206,0.1497244208930824,-5.9905581671256165,2.3950985399631963,3.9447489617079357,0.289221207524911,2.235851723821499,2.810865023134943,2.533256107035692
40,1.5400753199697435,2.9776209383737493,1.4678719974001448,2.3472818700115132,0.6085227034314283,1.531693104289439,4.872522053979525,1.9756480397020928,6.3992221203119914,2.1492474103614634,0.31427774261886743,0.14359401261792398,0.2453281997142206,0.10846778523962598,0.07463152581803775,-0.978953264905725,-9.658279311004067,0.07902030754898243,-6.9329861389381575,2.627115955214221,2.814333987494777,-2.847419179990539,1.772973902769217,3.966233563244085,3.055134727363016
41,1.608442284752615,3.018022127071527,1.4780577975266258,2.371559516114286,0.5324912011738656,2.489720235280391,4.345077467448523,2.4089154236957606,6.408162480255989,2.0184223414310503,0.2820478038796255,0.16504362546077547,0.25204966584868294,0.14350867230053857,0.07207757126351547,-1.325648762899718,-10.207716953509644,-0.49973975280585536,-6.137201417261756,2.193914228072305,4.2133956429247394,1.8187633937268723,2.3571435431210217,3.0405274916770457,3.3177209964846366
42,1.529570385006835,3.300968652662693,1.4577184558879017,2.317974576886871,0.5925283531906274,1.8560570036686903,5.354220964524462,2.59859874608545,6.514498427923799,2.330494139535205,0.3288648040119035,0.124050334558885,0.23682363299010206,0.14617507815440944,0.09347290190382553,-1.8698610813826004,-9.65697421556678,-0.2588791661306554,-6.2054467288960655,2.225005571772379,1.9302140984138996,-2.3387236594678833,2.6643571145425264,4.256693865955954,3.563107053692338
43,1.6905017596767182,3.2883554691735597,1.4881067354643978,2.404296437059437,0.608393561534879,2.114865440607289,5.900375109750735,2.4858591715151923,6.5892349478647505,2.1695564382363273,0.35161062368995355,0.20574197779938797,0.23337106389348164,0.11966328425740416,0.0693624287597309,-0.39700470592929915,-9.555235165093835,-0.2942127311323121,-5.640310499253278,2.0221271644041687,3.039376107907267,-0.014187434305648006,3.1060232341763876,4.132095785141985,3.2940538357640317
44,1.798712075366082,3.1475613396293145,1.4666232037879678,2.2281782883526935,0.5180086826079678,0.38500517235283716,6.606045004499887,2.6126510434326726,6.174408450100196,2.1581104355456144,0.28414605588329533,0.15517053711622292,0.2454619497967016,0.12474890063351717,0.06920280300046397,-0.7925429509319317,-9.5047561812239,-0.04542886387119682,-6.8836026919514515,1.8863636348230761,1.9277630648848407,1.5170006180468816,3.4193302299109476,3.0855433234335368,3.881147746725339
45,1.7023929671140192,3.3555628615541244,1.4501961129516376,2.3684240484947656,0.6062754624083189,2.5582015285939192,5.143097650650817,2.0418128360070793,6.52315425858379,2.15666285779957,0.3113481057049107,0.1601635331870272,0.23067523303329213,0.13053907247772173,0.07321383860276583,-1.4857912210812658,-9.551437294956362,-0.9575519064631879,-7.2752727387146505,2.0424383362383898,1.0291471497151714,2.0112357885100898,3.483796393819646,3.1692088187959033,3.4873349896680885
46,1.6622641830466516,3.038181949374424,1.4903790869345415,2.183866964750956,0.5256232751484964,1.1048900379540179,5.590926732371207,2.921664758045403,6.254172456757802,2.3275161301878633,0.32865285072681916,0.17058057170223948,0.25251890008039374,0.13120027792724076,0.07237856654242303,0.06181688353468354,-9.684979370197214,0.14320021382914094,-6.275064944262255,2.0836388533765797,1.2216750399583847,-1.7753298808475848,3.059335812195584,1.4858762366440936,3.2255251999821004
47,1.5569189354450912,2.955458027552318,1.4665654095262985,2.3010047050532383,0.5666561839661862,1.5727769518225654,4.661625410496706,3.067069062577091,6.179505875128477,2.306791313678611,0.3288337568367798,0.13078129230111232,0.2260690614329024,0.15258208535341372,0.07676972720180089,-0.4552530001227135,-9.82727899273046,0.5272401966664781,-6.143939348476406,2.013084167466872,1.8356692559852876,1.5518550744876303,3.6047476881726763,1.9932625112366957,3.5104716123387103
48,1.7055330935790638,3.190716609355865,1.5579423018971676,2.2259768181923514,0.5028424373237181,2.739167772370992,3.8001685994670336,2.819821887380714,6.414440666152946,2.2330706918390604,0.27112306480253157,0.15212484445338387,0.24230953664152868,0.12753034092405513,0.07398963658700296,0.29725540744076095,-9.802273480473056,-0.21775994606525945,-6.4615026465471495,2.1822965328837194,3.602201627459613,0.07300867450241977,2.372472567021198,3.1387353898015538,3.4730505605778355
49,1.6383968086075424,2.9802110897514655,1.4185327521741362,2.33225106313477,0.5655730933727889,2.790408799421728,4.949582718828806,2.465908816889546,7.670646511493428,2.2937958725241967,0.2714047562306007,0.11088653930113535,0.23935706428433573,0.1576963291008796,0.0754459414099248,0.25378434304253417,-11.043108427533914,-0.14783680354464732,-6.988583575879295,2.1461387148796627,4.261723818503911,2.101429605724097,3.9257678005649193,3.3390280263332524,3.2656998684234937
50,1.7905811042798865,3.0098163447838853,1.652773690806082,2.248207994305668,0.5282320453703351,-0.12326143251379862,5.584798388270486,2.694709108117624,7.230642600465271,2.2489566563849808,0.25655301465893854,0.14601680701592468,0.23923961792427803,0.1474740527005144,0.0877356103366021,0.015344040510834087,-9.76586881860679,-0.13851381802344642,-6.643192517245648,2.306563751621779,4.281295194181145,-0.25422890295993017,3.927375462236617,3.7932925870655465,3.3150337835061405
51,1.7126313837305622,3.329099992667998,1.468387255374265,2.3776062295268674,0.5555035870147353,1.3503196131263129,5.297792083151568,1.9585768566222603,6.335869446277719,1.8447330060173959,0.359599882917068,0.12169715487253244,0.24088674030498788,0.1647173900790027,0.08866246945907656,-0.2512998800816869,-8.848290914600328,0.2840527962298272,-6.725885206967163,2.7775207027122537,3.0224438863922547,-0.4212435431777291,4.297163437747919,3.49257489534062,3.3674715529062684
52,1.7071737687596038,3.3477549187615976,1.6078004606481937,2.230263009899844,0.5545843286470816,0.9484917670393735,4.521865346653348,3.1073145768450505,6.063160404839159,2.827391110344294,0.35633506580716967,0.13255332510952111,0.2387782081588586,0.14338785650908956,0.0974282577664306,0.7031887382557287,-8.916944332630559,-0.0181515398687465,-6.886105378133668,2.4007357770395665,4.805385417943418,1.2102088735446637,3.833414469954227,3.77727272704961,3.3079036957970147
53,1.5794156315042065,2.833019058404044,1.5485003441093828,2.1569797971812945,0.5807600835576967,1.2539624106248952,5.030152737709778,2.8436293171825837,6.253523774631646,2.5519002434809495,0.3449420201306631,0.16793825145100286,0.25541066512871174,0.1557737481014424,0.08283446564496001,-0.3484149681119331,-10.102910865515014,0.1409825613461229,-7.315216530684577,2.051683225390893,6.920756750980684,1.87826641659218,3.907024444643417,3.9838025479510155,3.616876639940282
54,1.5095018602703116,2.804016651353937,1.4630571746032472,2.249670930168072,0.5106112468587651,1.0952354230055574,4.90418592732017,2.729464257052664,5.969380656907717,2.307127179031058,0.32547960741199516,0.19285187996605063,0.2340554739225819,0.15428302116720438,0.08369186213769711,-1.1180996281929736,-9.06255888294955,0.3416254181645436,-6.702825538872588,2.0918435319308424,6.815449222971774,1.590009695737904,3.640757787260554,3.9870445660560803,3.4867764606855474
55,1.6119026698462138,2.8276147429880227,1.52393538337204,2.412676457597769,0.5104882967863357,2.1896484356050845,4.961398975046479,2.881925501610734,6.046169452079384,2.2751066774429374,0.2997363113802299,0.16464044283863757,0.25486700510279864,0.1530325806158243,0.07738878055143389,-1.2423637546022914,-8.763585194583873,0.3890915144173816,-6.753754221811009,2.567179015809633,7.926378657267286,0.9015981557000865,3.1813670071073994,4.130068193604967,3.429689750087613
56,1.956528339206401,3.202769160083874,1.510125314411452,2.1847421861238607,0.5430294954019264,1.6809437818139807,4.934399778988481,2.691203408813475,6.894758501315562,2.182097108254577,0.28332649652400727,0.17774964372373248,0.2318325352090509,0.1569307194443885,0.07627124202028757,-1.1095463287690386,-8.422179308200745,0.22792508781201523,-7.340833840045159,2.3413316394747956,6.431481939380867,0.21971289426480417,2.955026098562769,4.410618119188349,2.8756214120319554
57,1.7019468320979156,2.8783549354890168,1.4989714396983989,2.3664213275069255,0.4918154427431733,1.0158159417059105,5.061508258392886,2.85485164434269,6.291463394619984,2.2422739124258366,0.29099092977073737,0.14859660316103096,0.23980569656480158,0.13377052264306838,0.07533781239839953,0.006325677312397526,-8.95059906255811,-0.7362724497546999,-7.953988912349314,2.4839921022607436,4.921348340505512,0.5392932798395843,3.431523705571303,3.8506520806884708,3.1261718555678
58,1.599507724755682,3.142005072083621,1.3851927660437633,2.494835729437517,0.4724030371961793,1.8092434383671228,5.230980569634291,2.6523647565438884,6.345220823677192,2.1169961704143714,0.2900406328249338,0.1931945452946624,0.2517675082098925,0.11784005068446277,0.07792784684081991,0.7014278839606896,-7.886906593079864,-0.07104634642002232,-7.038199481063463,2.29113618286645,4.252069414646415,-0.5769711848227318,2.7748760043456073,4.11774909879672,2.8676336109610556
59,1.5508709693123541,3.213510447692486,1.3906826382326414,2.147716401719485,0.5019899530696854,1.8308687067867442,5.284377380744192,2.364330859213351,5.863242949599481,1.8024560895690764,0.2447431220303841,0.1915947330208246,0.23390020439324347,0.13566700464160591,0.0788709302281075,-0.7408436090048087,-9.0063813744913,-0.008466800866693686,-6.492683899051505,2.3922554028099325,4.69373940888811,0.14563800155655193,2.3432967216777874,3.142374330387515,3.0170297051438175
