,a(DDA.hoarding),a(DDA.neutral),a(HC.hoarding),a(HC.neutral),a_std,v(DDA.hoarding),v(DDA.neutral),v(HC.hoarding),v(HC.neutral),v_std,t(DDA.hoarding),t(DDA.neutral),t(HC.hoarding),t(HC.neutral),t_std,alpha(DDA.hoarding),alpha(DDA.neutral),alpha(HC.hoarding),alpha(HC.neutral),alpha_std,pos_alpha(DDA.hoarding),pos_alpha(DDA.neutral),pos_alpha(HC.hoarding),pos_alpha(HC.neutral),pos_alpha_std
10,1.6122107959990855,1.5379605268062044,1.3366270373089721,1.1400666690468388,0.2496884722324544,2.602419969667501,3.528706696849252,1.9587506315085532,2.3576212344237364,2.4913824708391425,0.3192314583882976,0.3008092172378411,0.2500885821163933,0.23065142446500309,0.07603072012424286,-1.2559094159031543,-1.1874119157418583,0.7578627121064787,0.893329906555765,3.1086800998825046,1.0360018702941998,-0.319031327131983,2.1726392581829597,3.950899058043969,3.235973697564951
11,1.5554731501858832,1.5624999962679667,1.3400753098249976,1.2158186056825881,0.3023499558576764,2.802418713528919,3.5656762998465563,0.623531834581795,1.7767794917471218,2.6778138217023595,0.2954494051069249,0.31389806924105457,0.22195122738021006,0.2304326467878015,0.06889280127411634,-0.6637523511965612,-2.2355097614481916,1.3793331909270838,0.42433712082009994,3.0160880519777336,0.2527371422327186,-0.7096141394193043,2.6236965588381747,3.4580557848494013,3.465795618926128
12,1.5719554092441956,1.702126867436758,1.3153899594903375,1.1906419915313857,0.2356602806380152,3.9440601624855027,3.547300704025892,1.003228503567576,2.3348699522350187,2.724279132981363,0.2662488107858461,0.2724144641266785,0.2354729364543552,0.22560581817567255,0.08332342523347358,-1.4317456048247887,-2.4462908362149953,0.6106079625983327,1.3369354559555582,2.9365661637657117,1.1695920549559813,-2.0795613632808756,3.172495543778561,3.023668171076054,3.2083532019614327
13,1.627419307783296,1.7565119043737698,1.344118436297063,1.1551498505282976,0.2699893060401188,3.626521865611404,3.050311188018476,1.562824878112624,1.6632343502378801,2.7373099552275164,0.2577694838143382,0.2841024441467438,0.23533546216130558,0.23249116750403429,0.08154889323195999,-1.035756630898791,-0.9678747245972333,0.23075161023882898,1.0595480898250869,3.168331746917926,1.5819762541401579,-2.4152520920022003,2.696657412279642,2.7951258274043136,3.340993672289658
14,1.6643579699659112,1.671549541987658,1.3847969111302798,1.2507424884063305,0.33475453530562327,3.418089862091847,2.7954197146313975,1.2202327774364243,2.2136258962357616,2.6862327913423427,0.33994701810201455,0.2974925924711248,0.23569410634700025,0.2119153328441,0.07424930879240264,-1.7721404515174741,-0.5035434806061088,0.15226610903199594,0.5428693234668235,2.637062652791846,1.1782833466442886,-0.805005068828675,2.427053257733427,2.645657048215206,3.1874372447068797
15,1.5909333074695216,1.413059213898067,1.3341311764600843,1.2139123347134033,0.29350304883876954,2.263721566432063,2.709414619830919,0.8881417756892579,1.3358736310710173,2.630112927088698,0.32161123214172627,0.3242794085860651,0.23229003001582407,0.21737770962153408,0.0795657231991167,-1.0005141307483147,-0.0397842460005271,-0.08664365073386099,0.6033019889258351,2.68422114077733,1.693898258586764,-0.21556129097919588,2.8897839344406995,1.8310556933923987,2.8353893407039577
16,1.7475143306294516,1.7207881845271333,1.3118837441125177,1.2103222072566184,0.3336941134403091,3.2125294170559364,3.3502826556268586,1.0878989157624481,2.138527484774913,2.5278251644626413,0.3149064771580144,0.2673123439378073,0.24897582518177566,0.23558682266655157,0.08438371685261992,-1.6645463737450488,-0.45855780437896654,0.3851817030992086,1.671672855059823,2.370767084081246,1.4415540167024379,-0.30278204620559657,4.316208064162602,1.7541601331219274,2.9991883726594297
17,1.7461126656996566,1.7166181543479349,1.3543186123043816,1.207268247131167,0.28724927093158814,1.6064489945408653,2.280882054172296,1.75871456609639,1.4684810758314772,2.52752144570133,0.31031680235064146,0.29509349656498585,0.2430896566161942,0.22946321572483094,0.0763846632941012,-2.0443254881505504,-0.4841603929066889,0.7755795424477876,1.6067361357609404,2.713747684375668,1.0135014147577224,-0.4500370142062678,3.894042810143669,3.484389711570059,3.4486979135107787
18,1.7399963900814581,1.4349838957926146,1.4071119131486078,1.2007604906558071,0.28080000384374476,3.590830311593016,3.656985102254084,1.2732791110797312,1.2491158712625774,2.904015252693228,0.32022963825756146,0.31262212648377113,0.24676340953132883,0.23220214606478962,0.0871972894444934,-0.24753177052348652,-0.1380814186341377,0.4162246869919811,1.4603437813862894,2.8064964747830445,0.620668090538355,-0.26014441106352065,3.164621350958451,3.8340672977153414,3.463812980118043
19,1.445412535253162,1.3275338664794591,1.3245274350915421,1.2294558602329018,0.29026154425809486,2.9144765736991554,2.961799850799156,1.802155915183213,2.8082886153726188,2.690918028244596,0.2704516664744338,0.3300768507114751,0.2114251795288144,0.23329124094198797,0.07775450087658524,-1.7632900827244946,-0.5590987673834773,0.7077610059331596,0.5419611840442826,2.7139051756766013,2.3929335686463147,0.19029533652038488,2.5211433728806263,3.399543215157065,3.6989709412786755
20,1.702483169870356,1.4020853058591967,1.3590230600338973,1.198293216388433,0.285140190702526,4.418986880007814,3.5975100712595296,2.154467553647994,2.580160756026762,2.687796412287784,0.3360751272511814,0.31666965660686797,0.22473555867818365,0.22538307425501602,0.09467615779699229,-1.0829896653508357,-1.7347051598542889,1.0974086286272833,1.584758128704021,2.744009567606804,0.10120839819726024,0.5716436452887613,3.0332726280890188,2.6849380970985317,3.691324787081049
21,1.6906273089936001,1.5864869886441406,1.3565231984453363,1.2225989620527349,0.28064604286325684,2.383190533240482,3.5708118731141734,1.3695466226242143,1.6133275092177843,2.7660619415966754,0.32927253738008394,0.3075643214548221,0.2183864700896865,0.2459553433218955,0.08142405066102171,-2.434307741307205,-0.1290147249357838,0.9248661558105629,2.1447847215330205,2.914511647413193,-0.4520586860525013,1.0906077579241682,2.6387654791728963,3.870297339120628,3.647819992393033
22,1.4686299131595908,1.489016311100022,1.3334352441264028,1.2292679858829116,0.26795639962325735,3.767054901687283,3.393329648258755,1.3602241103019206,2.1931383113577474,3.103722398410379,0.31235782325016714,0.303902888461327,0.219501182605481,0.23275749842571236,0.08349973244692399,-1.1445972905473583,-0.4085832642240308,1.5445398297399668,1.3518992763770963,2.8439867695001046,-0.7711756329939748,1.5255549560471127,2.386368021830794,2.902660049784284,3.922566005841524
23,1.6789572339553693,1.5481986451096197,1.3532682034617243,1.1775479979827521,0.2503561767913173,2.6672368045402357,4.208574751255387,1.5804161724333377,2.5465939709539174,2.6506342842264177,0.3070796665913239,0.28631148990083144,0.21430333194085824,0.22664831573383334,0.08163554349725141,-2.761381519900151,-1.6439504182481675,0.5516286414583138,2.096649352227192,2.8840187219029216,-1.6696027885930795,-1.1105081836693478,3.3629605341853877,4.21905484252611,3.2833750525678793
24,1.5705940673201333,1.5951223883360068,1.3874218624730306,1.1854034381295355,0.26711800926786466,4.126781011703497,3.716105099411428,2.2973053332909075,2.306774853055394,2.7945102821632313,0.2975096751362246,0.28776649449901837,0.22048127596214853,0.2361869768884042,0.0788185055564628,-1.9653068611719595,0.29236752040503644,0.17056780730502558,1.7381263360806725,2.9403614367917026,2.072692075583189,1.3575607647920784,4.103901083675637,5.007192541453904,3.9209445185150766
25,1.540840510818771,1.6271097863888517,1.3021650437142964,1.2111121596899874,0.29189864348297084,4.003152373739932,3.8567252764288016,1.663037820527238,1.792044435527666,2.727773893938973,0.298808058394771,0.30244404191579566,0.25038768151260715,0.2342208383777062,0.0847289864628714,1.8928400188380134,-1.9320732302067314,0.24280303388406815,2.115408827522032,3.2411110418148033,-0.6573505145581355,2.7741212120810608,4.425084649492636,3.8754656275686243,4.026988122295219
26,1.638480708781426,1.6331053922677563,1.4346545239314157,1.2560887039354802,0.30406243596101434,4.575802596444668,2.8930177953968887,2.1312710944648066,0.8853867097555002,2.623183486963042,0.309552525278469,0.251088659817869,0.25020928862502795,0.23571208792594242,0.08294814365616687,2.220301000890464,-1.364347671398625,0.28161673085566913,1.3874257157445917,3.074607743710389,-1.1137003663123648,1.2354693560676537,4.802225673298962,3.5251196472883652,4.442684558027921
27,1.6281350323812536,1.6684117384395876,1.3659210260214392,1.2109391351431371,0.28553120666763343,3.14447894429854,2.2748933345038953,0.9448827805462953,2.1701199455124125,2.8151557649585808,0.3140117891395387,0.3091377889426794,0.24087593244771466,0.22192857631247107,0.08204473727525592,-0.04732926059798248,1.0889658907531556,0.7256934944423965,2.0870634297310144,3.363003101237494,-1.3310053450995851,0.4267689202161834,4.0184096094557065,3.4619504310097318,4.483957014614039
28,1.5077161148971303,1.6353607204446465,1.3465485374144557,1.1774920649044935,0.25129616628366214,3.641931996350165,2.8050290100922,1.5257551405810428,1.7844603776128956,2.795193442778494,0.30673400699764064,0.27162160999636803,0.25215892780225296,0.23140869100270609,0.08540935166091221,0.5005311024136846,-0.6570042653685062,0.18174270621626054,0.6109022716950736,3.0851690062666544,-1.7323153134335887,0.030228301155644566,4.112056017682103,3.640812267506315,4.0210765480149115
29,1.4839381300382342,1.550294203454762,1.3486011355334468,1.231989411476328,0.29510440861046405,3.28467966480317,3.1327909368191094,1.4074663875794875,1.744173487761517,2.9513945598141493,0.33384247164132397,0.33956708604868696,0.2460947785658663,0.21703235253337688,0.08508615267163998,-1.1378743683913233,-1.770662309959401,1.1916648559644307,1.0455573924139343,2.872857335709193,-1.1156102561115682,-1.9168891214401356,4.748868117144798,3.055909281535686,4.4033230715829585
30,1.4749795933177365,1.4895216313002062,1.4038767763751694,1.188036929812984,0.287310261111529,3.9307574900983293,2.953417446501212,1.388263183466463,2.2311594046008345,2.511946907651879,0.3043046214114185,0.30095312744767266,0.24372156141326484,0.2450297144536233,0.08212593794642663,-1.8868307070428525,-0.13716322084010057,0.8174022071769522,0.9360100826411374,3.176705938149489,-0.8447272334978667,-2.3607244907421796,3.2602768708759635,4.709104609161315,4.0245707388406995
31,1.4219510929056216,1.5417687179309376,1.423499152322785,1.177949262488905,0.28941315005185153,2.9020680073470464,3.3348020883277183,2.1556152328326066,1.8813495703740186,2.510385565386467,0.2975539269829522,0.3085742533596517,0.2365097617307162,0.2309108563058078,0.08589837798753479,-0.1681138856691159,0.8768525784285028,1.1552167193130083,1.639084777237949,3.7046597524311755,-2.632548035668517,-0.5194775535894278,3.1060287952578745,3.1993940622112285,4.273549214430734
32,1.4181019083711264,1.6044669341815239,1.4179645811367747,1.246406352882473,0.3018946839695411,2.3730753077832905,2.8907179310674205,1.780806918641698,1.9786009964769342,2.398788002245862,0.2944306545445984,0.2943256324709214,0.21786681674034958,0.21600166393376277,0.08389181946056695,-0.0296090176339438,2.3826579268255683,0.5121501632376052,0.8652993788509654,3.9823702103374714,-0.9715999578028416,2.509253172893026,3.3442055395089954,2.7097508637286403,3.9595205935666726
33,1.7181493681315967,1.640460619453849,1.2683287441469422,1.2915156531513055,0.33219211295042317,3.240193312260465,2.6190187835575967,1.494907160448549,2.8520628528444654,2.3553960065371515,0.28997530413122097,0.2687742590993947,0.2303011484989459,0.23645641132345696,0.08420060139084223,-0.17737017052140835,-0.21965090079847582,1.2082986561193474,1.337527727176968,4.076533808331822,-1.1250079833210158,2.043839801942772,2.723585836459466,2.9325818778159176,3.9600273107345974
34,1.4594441627265384,1.6217817862632775,1.3125253572173803,1.2205422005069346,0.26034696389775003,3.8831540838970335,3.4570206026245986,1.7047890897088294,2.8780773313447154,3.0227785163529672,0.28379862880777734,0.32497304624982265,0.2316869034971229,0.23321834795861113,0.0846981175300482,1.6340891016606633,-0.9753051867990385,-0.6511092609658865,0.35673817385822726,4.105730098765117,-2.011166724153503,2.857214990202988,1.2523606055442544,3.496310823242979,3.77643250200409
35,1.6758586266941546,1.6637713172745314,1.26523732586163,1.2192533477486214,0.2607217812535058,4.098969288055527,3.852787574205003,2.1328192669846335,2.262189922515449,2.800452499778908,0.26887296559376017,0.3123936233756777,0.252568140117781,0.2401321245011624,0.08335810260884156,-0.9818638233299799,0.20156990402529584,0.7970868502654667,0.3448367941044367,4.1529994876067615,1.4922802561631998,0.6625044850528029,1.852685281529554,2.306843432876144,4.436821288232897
36,1.627174261387185,1.4799945935079517,1.3094633488792669,1.180941444581727,0.28883905734254345,4.364564799861894,4.582205888045728,1.7998625363990834,2.993032264025506,2.937323926651109,0.31313557575435563,0.2969202396922798,0.2407885389487509,0.23549340384813125,0.0824981483171839,-0.18170603083202297,-0.6783945713000441,0.22246107846306246,0.9671203796068306,3.7392588442439014,-1.0528872017147695,1.6119511528697879,1.9398721936835344,3.0427342969849045,4.404252418269738
37,1.5240864696665612,1.6097083646858348,1.351596922553981,1.3053980334882649,0.2959499499534318,4.021673904943226,3.478114484544173,2.1707776814616073,2.448570371796616,2.491798469867059,0.2848984855385665,0.28851182123883745,0.2393316250259604,0.20933150382919785,0.08275572751523076,-3.2078866807444752,-2.1046218547391895,-0.21759322688275637,1.206511212936364,3.5795781063751266,-2.2427262260801437,-2.7290408551819194,3.2127249999713143,2.1013196520048543,3.7925793357547555
38,1.5103628258222168,1.4399237786002614,1.3817335516743308,1.236043984055558,0.2912195810559135,4.865603298752095,2.625579397347863,1.7100341225242701,1.4088165896294904,2.681755358362467,0.2979455499202033,0.31677662318080924,0.23681742214240717,0.2351558805347797,0.08919726659472764,-0.5393831089564066,-1.4603085026272056,0.07412988025310258,2.044153306548899,3.898046100987634,-1.9223746398236732,2.366081441003515,3.708084626248439,3.245875060892073,4.05150122191355
39,1.5992476508443902,1.4933070485171773,1.3847773479413943,1.1960917330497307,0.2563393564332795,4.267085662751813,4.175756245156636,1.4051854388669471,2.5787869378687502,2.663122714690191,0.2980684589109566,0.287981402797735,0.23933108709092665,0.22623609304415196,0.08395043061946186,0.8175505693607849,-1.989895172428187,-0.11766222152995828,0.5372881103881678,3.6001999784271552,-1.1708814891921198,-0.052496817622089686,3.952031199020099,3.4364778588843996,3.9188855554043123
40,1.5095902652207687,1.56078967124899,1.3531768322582474,1.2525632439193992,0.3434870386343813,3.6830898948831954,3.1148787291062807,2.2499151373609956,2.421429533599933,2.6349688016326764,0.3022610701254915,0.29137957313364726,0.2420824221349862,0.2225607850885707,0.08562929394098084,-0.4540611487593411,-1.1381758257576449,-0.07461678677544085,-0.3121818103998868,3.599754430437213,-0.0016601972576272273,0.7681856810193256,3.1752592914271602,3.5252896885650156,4.522566744411037
41,1.5929202662816295,1.6624032111722093,1.3924852625759323,1.2593565940359002,0.3388340476879451,4.973369336797815,0.9256678324539696,2.168233854281244,2.1893027029353864,2.552897987694728,0.24539720981933477,0.2559471951648795,0.24155885698064514,0.22734226488747994,0.08801407398014333,0.16491608073125286,-1.4872450935423178,0.2971826427068081,0.7510273872892469,3.515102423347445,-1.9124415919693236,1.499329333875397,2.975150751663094,4.073409359613881,4.507581349154291
42,1.5236653588874853,1.6523364052710188,1.3248606835294434,1.2748827606314712,0.30743744878050083,4.023961716932379,3.6606893044807687,1.1991922879297299,1.770313827041293,3.0335078962911672,0.3009568164599048,0.2637792927139884,0.2403184973159623,0.23611615832698366,0.081245105602758,-2.4100781730168523,-2.9311181149770915,0.4867942631974444,1.857781527585034,3.7814722466769504,0.5420988559966202,-1.408445427612813,2.4180437548106077,4.736452360437786,4.5218513872868416
43,1.6152873233746834,1.738468090720645,1.3248140507313055,1.2387186090937656,0.25815919396259474,3.972381867503785,3.5929662702793355,2.7944203402436854,2.2558989921608195,2.9370070107477586,0.3045932899299383,0.2713376416183852,0.25076893690319835,0.2214397362033882,0.08230488444156007,-2.7836670296662995,-3.1000195868740534,0.006373920269135747,1.0570843052957861,3.5894854477365863,0.829791334981993,-1.9123686776439262,3.863189044521866,5.222185710204041,4.2284513475887415
44,1.467234293151383,1.4798231437485974,1.2711704990760306,1.2745053812398945,0.2365090262242851,4.0673090041200055,2.061191687952724,2.666566613045088,1.9769728960085637,2.5199270850169455,0.30104704896866863,0.2531440526704788,0.23464905982407225,0.23703251621901444,0.07843147375904261,-1.9020104045350819,-2.7517695654148033,1.1227654610540327,0.02822902651270276,3.83845156153407,-0.5156947190841098,-0.9602861377126963,4.156938295056614,5.084287842909995,4.329934740950959
45,1.5865426353865468,1.50052754779631,1.3202248570639783,1.101945375337409,0.2594749983974068,4.789043300808585,3.2153686451729397,1.2406284626342319,1.7803620128544815,2.8428598245158723,0.31618828626964235,0.30639234364859114,0.24103053961206178,0.2361561118155795,0.08637416743644377,-2.3206142863729213,-1.9022206525341554,1.1174127987761282,0.6882434442468766,3.8868531586143873,-0.3943055708610361,-0.11987982313137041,2.9800578704025624,2.732402061323272,4.93446564793834
46,1.4653773047495773,1.6464107062005584,1.421198416827139,1.1220682589203919,0.2798861539572253,2.831065951769779,1.7669907727688057,1.559847524815297,1.4363814911579968,3.1321408530888775,0.31260569633729435,0.3038574537530661,0.23313996754449381,0.23038161454081127,0.080481717831487,-0.3204525130108158,-2.0927335766967134,0.8698136051853459,1.428671169974721,3.179755637315072,-0.5035003629730583,4.534411762668872,3.993166026277336,4.092855909411764,4.822318916638869
47,1.596708704801156,1.5706833276660093,1.3877940438132468,1.1314350115365055,0.27296232057368025,4.205231798251129,3.3246905169424914,1.783452384822273,1.9957390297129098,2.8110995962477405,0.3214616054510977,0.3075752609573247,0.23298397014204342,0.23113124459943846,0.07900082266887941,-1.18015118808527,-2.8267218042917257,1.5519828193102172,1.47502741101405,3.0348591064941517,-1.082632754020975,1.9069505553496413,2.8283109529761914,3.0345102558308885,4.875644434212031
48,1.6081921330787894,1.640039462322331,1.3436272995454417,1.1943336334028773,0.27567072647921304,3.8932027458370615,5.4232663193451645,1.5206957297291082,2.47546906014661,2.937563841996801,0.3096127530991706,0.29213122118297635,0.2481330101746409,0.24156088340105328,0.08349257067051535,-3.098881171408732,-2.0944838717931455,1.7156732692467689,1.871449465968611,3.1801212467888837,1.760671581595537,0.8528134231828306,3.675906465110701,2.4394735858279946,4.450333192039148
49,1.544293094789304,1.460644019817102,1.3851122686803028,1.1726459018160087,0.27302284246832664,3.5088046360058875,2.7640355483000123,1.53516514740778,1.4548217413069615,3.1959104957869764,0.3038861343378401,0.28962823687743977,0.24682828053845723,0.20937817637993952,0.08131807351093683,-1.7182568698245282,-1.6358364162638686,1.5360831016392735,2.076075314090368,3.5738651643074775,-1.6999034553144794,0.004072002920095352,3.080280172259382,3.7861526750616132,4.495209432470855
50,1.5458260281985923,1.5783571949647082,1.384188665591706,1.2505134805777542,0.2881627710817317,2.023418112736303,4.502981364191157,1.3768418846457056,1.1496246770269967,2.6744171076253833,0.27992268819093263,0.3264700983242797,0.2519769244998569,0.2077198220272191,0.08879860950409899,-1.9402972783412133,-2.050661755536265,0.029706529922500557,1.2982630266207096,3.1952376212443387,-0.9674684413188854,0.7013696796062276,2.613894396405115,4.486009118056424,4.415534693435882
51,1.6192616434936942,1.4920971698950618,1.365676887193989,1.2475949190686568,0.2831567064732481,5.387700448835652,1.6241875211798456,0.6127275491524034,2.068453589643799,2.929583065254642,0.2672000183622258,0.29419502359321936,0.26076089432856175,0.214022689941528,0.08074971915696295,-2.9420360593606745,-3.008398813152442,1.2648945118194592,1.606832882985615,3.0301897853599917,0.05139679124103297,0.4014355671330066,3.6555045826637755,3.9582045190155677,4.437555437443486
52,1.505746508415984,1.5135142346904893,1.2493427094934524,1.2140488919442294,0.24056406283861212,4.651427378111566,3.2228111826329684,1.3610458261950922,2.189578837212574,3.2868615517148676,0.35199292534156107,0.2807412750272264,0.2530166536869769,0.23747711941896443,0.09353567029889022,-0.6775484371837557,-2.8767443228922875,0.43456540661163967,0.9434329325975014,3.6369086846539487,1.318595897146632,-1.6089774222286057,2.139622254180407,2.7665358588067086,4.304338415550017
53,1.6158460260665692,1.6137403297291992,1.2262778051715266,1.1980815416775532,0.24063076325826674,6.010943110182388,2.070597945067201,1.3046556819909192,2.451237080280166,3.14406769994805,0.38103327618205396,0.31205306648021447,0.24452021005136643,0.2612806021989643,0.10242390988083805,-2.247151081541935,-0.8106220346433806,0.8982866782508201,0.5073183549097398,3.4897781010891737,1.0037913934670852,-0.27533860690954215,3.008399281517406,1.9087454369335102,4.300640134361935
54,1.4240931259458884,1.4428915380399485,1.354233825376392,1.2044478728154238,0.24708757377945956,4.087932640449974,2.6472940638762634,1.4614201313397053,1.7349458208135993,2.8270764430421247,0.3110215652146861,0.3285515328788112,0.24823472369812782,0.23340565760595483,0.07626951847615693,-2.848962902998804,-1.0354591325415994,0.7779929890573309,0.6282256539319475,3.373522552940438,2.3716043948023735,-1.4683116544372692,3.3238236247838455,3.6503766779542293,3.7272318784427627
55,1.509017190241931,1.4538961178703194,1.318498183103789,1.2179567418815629,0.22931200746182123,4.80510741297979,3.0872526046839353,2.3190768706762155,2.1273511496352095,2.952434599866546,0.31812278384661524,0.3234791370585642,0.2366706364468596,0.22954764146361264,0.08774533666613955,-1.3158245314354122,-1.969402828744618,0.243109740853863,-0.6604723771244045,3.4350667400405572,1.9881485882583054,-0.12739076851012018,3.1766269133952822,3.9082187269011035,4.102068528181263
56,1.5544722316066533,1.607729467079102,1.3303633179653909,1.1591092457423617,0.22817948750858325,3.8502962580874307,3.5971285644299447,3.1918856749359525,1.5750773664855453,3.0691859413621203,0.2952379735053831,0.26863873078004036,0.25384758243375666,0.22495187228622787,0.07933804350034712,-2.4566663288356896,-1.3447277116796754,0.5998886525542902,1.0686537779042025,3.4311189698595848,1.0963457775396288,3.0044012558522093,3.2770685779760207,4.887847515666729,3.92204066340918
57,1.6310754080488141,1.6600062264779196,1.3556176320295936,1.1979719337217598,0.3003345305345708,3.699097343147395,3.5752055359614716,1.3274437242525194,1.7432743325568973,3.0094485825633837,0.2925299255473029,0.2617628302864266,0.24157063943367557,0.2215875192450068,0.0783460135196244,-0.6614223922843891,-2.206517613690782,0.04580816489058559,0.5707103362015691,3.1712837108956053,-1.2257751615183645,1.4025478038699704,3.0809575597624947,5.736575792310843,4.6938781887987435
58,1.6014101661116378,1.5855600586602587,1.3553468843464271,1.2189416973545781,0.29421318055767887,4.793847069439629,4.700253462713296,2.9114926810073647,1.6763344764954484,3.015022903512211,0.2939558628793916,0.3105667079615945,0.25859655061534137,0.2122427100847855,0.09193338396690576,-0.2460782453579829,-1.01157841118854,0.34094127923792156,0.25246124271215553,3.3292434205025083,0.30783580221813833,2.326206408567505,4.508363343436418,3.9025066587520154,4.018661985137811
59,1.5028993793977652,1.571879515120515,1.3381552792170828,1.2404409787985877,0.2908093326642762,3.658807809056488,3.194796017659179,1.3804364936585056,1.878061576085036,2.794885578363845,0.2703733134528925,0.30357092966152494,0.2556932238806685,0.25899843591029204,0.08819931209461473,-1.4587514471973153,-0.939768647637425,0.914180994310234,1.3000218965298693,3.40893799385209,0.6808871962001205,1.7258371576103886,4.1350077823052995,4.405316061876586,3.981480135049758
